city_ar,district_ar,property_type_ar,year,quarter,target_median_price_per_sqm,deals_count,std_price,min_price,max_price,iqr_price,prev_year_median_price_per_sqm,latitude,longitude,dist_school_km,dist_hospital_km,dist_mall_km,count_school_3km,count_hospital_3km,count_mall_3km,growth_pct,quarter_sin,quarter_cos,year_quarter_idx,baseline_roll4,baseline_price_per_sqm,baseline_log,target_log,target_resid
الخبر,إشبيلية,قطعة أرض-تجارى,2025,4,3298.4681819815787,50,1767.791338372111,799.6161842315688,8469.387755102041,2800.0111741276733,2079.0,26.194927,50.215608,0.764,0.482,0.414,23,36,56,34.31,-1.0,-1.8369701987210297e-16,8104,1803.0,1803.0,7.4977617006225685,8.101516577492111,0.6037548768695427
الخبر,إشبيلية,قطعة أرض-تجارى,2026,1,1401.3452914798206,87,1365.0429059480157,583.3333333333334,6617.038875103392,1998.654275186123,3249.2340909907894,26.194927,50.215608,0.764,0.482,0.414,23,36,56,34.31,0.0,1.0,8105,3298.4681819815787,3298.4681819815787,8.101516577492111,7.245901322207057,-0.8556152552850538
الخبر,إشبيلية,قطعة أرض-سكنى,2016,2,1714.0,17,1058.3983494773936,1275.0,5687.0,707.0,2079.0,26.194927,50.215608,0.764,0.482,0.414,23,36,56,12.85,1.0,6.123233995736766e-17,8066,1803.0,1803.0,7.4977617006225685,7.44716835960004,-0.05059334102252855
الخبر,إشبيلية,قطعة أرض-سكنى,2017,1,2983.0,10,719.917402669686,1800.0,3500.0,1327.75,2310.0,26.194927,50.215608,0.764,0.482,0.414,23,36,56,12.85,0.0,1.0,8069,1714.0,1714.0,7.44716835960004,8.001019961323651,0.5538516017236113
الخبر,إشبيلية,قطعة أرض-سكنى,2025,4,3025.6305105597703,263,1985.678513128295,512.6783352498171,11447.807801493009,2447.0935670875706,2079.0,26.194927,50.215608,0.764,0.482,0.414,23,36,56,12.85,-1.0,-1.8369701987210297e-16,8104,2348.5,2348.5,7.761957818542871,8.015205237005581,0.2532474184627107
الخبر,إشبيلية,قطعة أرض-سكنى,2026,1,3289.072968692898,563,2073.407185426485,557.3621017977601,15013.747143945162,2333.656578434783,3639.565255279885,26.194927,50.215608,0.764,0.482,0.414,23,36,56,12.85,0.0,1.0,8105,2983.0,2983.0,8.001019961323651,8.09866502244748,0.09764506112382954
الخبر,الأمواج,قطعة أرض-تجارى,2019,2,603.0,14,731.2466887311148,594.0,2463.0,953.5,2223.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,1.0,6.123233995736766e-17,8078,2349.9067367307,2349.9067367307,7.762556378136323,6.403574197934815,-1.358982180201508
الخبر,الأمواج,قطعة أرض-تجارى,2019,4,634.0,32,393.5366523898295,530.0,2823.0,147.25,2223.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,-1.0,-1.8369701987210297e-16,8080,603.0,603.0,6.403574197934815,6.453624998892692,0.05005080095787662
الخبر,الأمواج,قطعة أرض-تجارى,2020,1,725.0,31,343.88458303857254,664.0,2629.0,17.5,968.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,0.0,1.0,8081,618.5,618.5,6.428912701069197,6.587550014824796,0.15863731375559897
الخبر,الأمواج,قطعة أرض-تجارى,2020,4,900.0,25,474.5187140672115,561.0,2891.0,539.0,968.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,-1.0,-1.8369701987210297e-16,8084,634.0,634.0,6.453624998892692,6.803505257608338,0.349880258715646
الخبر,الأمواج,قطعة أرض-تجارى,2021,1,1000.0,13,99.9111785024258,875.0,1100.0,201.0,853.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,0.0,1.0,8085,679.5,679.5,6.522827822091521,6.90875477931522,0.38592695722369985
الخبر,الأمواج,قطعة أرض-تجارى,2021,2,950.0,55,145.0817672621863,550.0,1199.0,33.0,853.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,1.0,6.123233995736766e-17,8086,812.5,812.5,6.7013459266590925,6.85751406254539,0.15616813588629785
الخبر,الأمواج,قطعة أرض-تجارى,2021,3,950.0,38,609.836296038421,650.0,3316.0,180.0,853.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,1.2246467991473532e-16,-1.0,8087,925.0,925.0,6.8308742346461795,6.85751406254539,0.02663982789921082
الخبر,الأمواج,قطعة أرض-تجارى,2021,4,1150.0,35,595.5726895782147,599.0,3128.0,173.5,853.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,-1.0,-1.8369701987210297e-16,8088,950.0,950.0,6.85751406254539,7.048386408721883,0.1908723461764925
الخبر,الأمواج,قطعة أرض-تجارى,2025,4,1228.4644194756554,25,1037.0344136304534,621.1694550273314,4600.0,842.8571428571429,2079.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,-1.0,-1.8369701987210297e-16,8104,975.0,975.0,6.883462586413092,7.114333922218112,0.23087133580501984
الخبر,الأمواج,قطعة أرض-تجارى,2026,1,1125.0,61,920.6690243042697,571.4285714285714,4678.571428571428,620.0,1228.4644194756554,26.139912,50.14352,1.194,3.892,1.103,5,0,10,34.31,0.0,1.0,8105,1050.0,1050.0,6.957497370876951,7.026426808699636,0.06892943782268457
الخبر,الأمواج,قطعة أرض-سكنى,2016,1,2857.0,17,701.7259499430882,640.0,4154.0,586.0,2079.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8065,3004.315255279885,3004.315255279885,8.008137751709503,7.957877358489813,-0.050260393219690336
الخبر,الأمواج,قطعة أرض-سكنى,2016,2,2835.0,17,1178.8686344766923,700.0,3272.0,2432.0,2079.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.0,6.123233995736766e-17,8066,2857.0,2857.0,7.957877358489813,7.950149887652018,-0.00772747083779457
الخبر,الأمواج,قطعة أرض-سكنى,2017,1,550.0,12,1198.0477680566223,550.0,2987.0,2296.25,2966.5,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8069,2846.0,2846.0,7.954021087278037,6.311734809152915,-1.6422862781251224
الخبر,الأمواج,قطعة أرض-سكنى,2017,2,577.0,12,705.8129849308311,508.0,2469.0,57.75,2966.5,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.0,6.123233995736766e-17,8070,2835.0,2835.0,7.950149887652018,6.359573868672378,-1.5905760189796405
الخبر,الأمواج,قطعة أرض-سكنى,2017,4,700.0,11,819.0961426530409,610.0,2696.0,765.0,2966.5,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,-1.0,-1.8369701987210297e-16,8072,1706.0,1706.0,7.442492722794441,6.55250788703459,-0.8899848357598508
الخبر,الأمواج,قطعة أرض-سكنى,2019,1,596.5,22,515.04125838179,538.0,2432.0,42.75,2553.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8077,638.5,638.5,6.460686621018898,6.392754283805666,-0.06793233721323144
الخبر,الأمواج,قطعة أرض-سكنى,2019,2,594.0,69,616.2850404363583,500.0,3810.0,58.0,2553.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.0,6.123233995736766e-17,8078,586.75,586.75,6.376301687420179,6.38856140554563,0.012259718125450902
الخبر,الأمواج,قطعة أرض-سكنى,2019,3,611.0,97,320.25582255666063,505.0,2670.0,54.0,2553.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.2246467991473532e-16,-1.0,8079,595.25,595.25,6.390660042202551,6.416732282512326,0.02607224030977484
الخبر,الأمواج,قطعة أرض-سكنى,2019,4,651.5,92,341.24531922500654,502.0,3380.0,43.0,2553.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,-1.0,-1.8369701987210297e-16,8080,603.75,603.75,6.404815149490137,6.480811139196849,0.07599598970671195
الخبر,الأمواج,قطعة أرض-سكنى,2020,1,739.0,41,748.8088044419324,641.0,3662.0,125.0,603.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8081,603.75,603.75,6.404815149490137,6.606650186198215,0.20183503670807834
الخبر,الأمواج,قطعة أرض-سكنى,2020,2,2857.0,32,767.8727626612996,704.0,3890.0,650.5,603.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.0,6.123233995736766e-17,8082,631.25,631.25,6.449284885550075,7.957877358489813,1.5085924729397382
الخبر,الأمواج,قطعة أرض-سكنى,2020,3,920.0,34,698.3986017682679,603.0,2741.0,1138.5,603.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.2246467991473532e-16,-1.0,8083,695.25,695.25,6.545708791241494,6.825460036255307,0.2797512450138129
الخبر,الأمواج,قطعة أرض-سكنى,2020,4,900.0,85,628.8147552010396,561.0,3476.0,240.0,603.75,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,-1.0,-1.8369701987210297e-16,8084,829.5,829.5,6.72202792905335,6.803505257608338,0.08147732855498813
الخبر,الأمواج,قطعة أرض-سكنى,2021,1,1050.0,81,685.0498524258231,679.0,4800.0,100.0,910.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8085,910.0,910.0,6.814542897259958,6.957497370876951,0.1429544736169932
الخبر,الأمواج,قطعة أرض-سكنى,2021,2,950.0,137,286.8530980679646,500.0,3391.0,81.0,910.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.0,6.123233995736766e-17,8086,985.0,985.0,6.893656354602635,6.85751406254539,-0.03614229205724495
الخبر,الأمواج,قطعة أرض-سكنى,2021,3,1000.0,130,791.5775452456631,500.0,4230.0,160.0,910.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.2246467991473532e-16,-1.0,8087,935.0,935.0,6.841615476477592,6.90875477931522,0.06713930283762881
الخبر,الأمواج,قطعة أرض-سكنى,2021,4,1124.5,136,649.0443619842401,731.0,4156.0,100.0,910.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,-1.0,-1.8369701987210297e-16,8088,975.0,975.0,6.883462586413092,7.025982660346787,0.14252007393369492
الخبر,الأمواج,قطعة أرض-سكنى,2022,1,1155.0,10,1166.7285174081128,550.0,3333.0,2085.75,1025.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8089,1025.0,1025.0,6.933423025730715,7.052721049232323,0.11929802350160834
الخبر,الأمواج,قطعة أرض-سكنى,2023,1,1227.5,14,824.3235155215204,734.0,2948.0,1557.0,1206.25,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8093,1062.25,1062.25,6.969085534133743,7.1135491919612335,0.14446365782749027
الخبر,الأمواج,قطعة أرض-سكنى,2025,3,1150.0,35,429.1212008768814,845.0,2590.0,208.5,2079.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,1.2246467991473532e-16,-1.0,8103,1139.75,1139.75,7.039441219807512,7.048386408721883,0.008945188914371016
الخبر,الأمواج,قطعة أرض-سكنى,2025,4,1380.0,207,1602.039809119572,600.0664007902514,8827.238335435057,1398.1231941745568,2079.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,-1.0,-1.8369701987210297e-16,8104,1152.5,1152.5,7.050556077613808,7.2305631534092925,0.18000707579548436
الخبر,الأمواج,قطعة أرض-سكنى,2026,1,2226.8797223416673,292,1851.4916729509039,650.7088078085056,8214.75186885605,2745.891861275706,1265.0,26.139912,50.14352,1.194,3.892,1.103,5,0,10,12.85,0.0,1.0,8105,1191.25,1191.25,7.083597557178334,7.708805615003629,0.6252080578252954
الخبر,الأندلس,قطعة أرض-تجارى,2025,4,3071.2137692750657,27,1123.6138505530673,900.0000000000001,4734.80777013355,1252.4728387397172,2079.0,26.32102,50.18589,0.183,1.269,0.591,104,102,105,34.31,-1.0,-1.8369701987210297e-16,8104,1137.5,1137.5,7.037466885503794,8.030153678199106,0.992686792695312
الخبر,الأندلس,قطعة أرض-تجارى,2026,1,3637.766631758805,67,1702.5488414586168,503.77833753148616,9085.402786190189,1919.3755586680645,3071.2137692750657,26.32102,50.18589,0.183,1.269,0.591,104,102,105,34.31,0.0,1.0,8105,3071.2137692750657,3071.2137692750657,8.030153678199106,8.199400065783514,0.16924638758440835
الخبر,الأندلس,قطعة أرض-سكنى,2025,4,2860.0,109,1597.9620146145555,751.8796992481203,8771.929824561403,1690.0,2079.0,26.32102,50.18589,0.183,1.269,0.591,104,102,105,12.85,-1.0,-1.8369701987210297e-16,8104,1303.75,1303.75,7.173766730523522,7.95892649305011,0.7851597625265878
الخبر,الأندلس,قطعة أرض-سكنى,2026,1,2200.0,128,1636.2558845295323,579.9999704590807,9051.821679112922,2178.9285714285716,3430.0,26.32102,50.18589,0.183,1.269,0.591,104,102,105,12.85,0.0,1.0,8105,2860.0,2860.0,7.95892649305011,7.696667081526462,-0.2622594115236483
الخبر,البحر,قطعة أرض-تجارى,2021,1,1600.0,17,291.32175965255135,1250.0,2200.0,370.0,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,34.31,0.0,1.0,8085,2149.8390943753607,2149.8390943753607,7.673613321437319,7.3783837129967145,-0.29522960844060453
الخبر,البحر,قطعة أرض-تجارى,2021,2,2000.0,15,226.92064902159294,1500.0,2200.0,350.0,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,34.31,1.0,6.123233995736766e-17,8086,1600.0,1600.0,7.3783837129967145,7.601402334583733,0.2230186215870189
الخبر,البحر,قطعة أرض-تجارى,2025,4,2550.0,10,638.4068168136583,952.6622495409916,3000.0,296.0762572430076,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,34.31,-1.0,-1.8369701987210297e-16,8104,1800.0,1800.0,7.496097345175956,7.844240718141811,0.34814337296585496
الخبر,البحر,قطعة أرض-تجارى,2026,1,1583.493282149712,13,1261.2927062133735,733.9269987278599,4571.596702720732,1380.0,2550.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,34.31,0.0,1.0,8105,2000.0,2000.0,7.601402334583733,7.368019939393185,-0.2333823951905485
الخبر,البحر,قطعة أرض-سكنى,2021,1,1700.0,76,411.40556397571413,842.0,4632.0,250.0,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,0.0,1.0,8085,2213.439861170834,2213.439861170834,7.702754766151345,7.438971592395862,-0.263783173755483
الخبر,البحر,قطعة أرض-سكنى,2021,2,1926.0,49,262.66161367683645,1100.0,2600.0,202.0,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,1.0,6.123233995736766e-17,8086,1700.0,1700.0,7.438971592395862,7.563719668414366,0.12474807601850468
الخبر,البحر,قطعة أرض-سكنى,2021,3,2049.5,14,482.87793943770555,1180.0,2800.0,702.25,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,1.2246467991473532e-16,-1.0,8087,1813.0,1813.0,7.503289630675082,7.625838944832114,0.12254931415703219
الخبر,البحر,قطعة أرض-سكنى,2021,4,2100.0,27,710.4107876288812,1310.0,5161.0,125.0,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,-1.0,-1.8369701987210297e-16,8088,1926.0,1926.0,7.563719668414366,7.650168700845001,0.08644903243063418
الخبر,البحر,قطعة أرض-سكنى,2025,4,5242.523809523809,160,2152.2845665377695,1400.0,8277.529761904761,4082.820013110506,2079.0,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,-1.0,-1.8369701987210297e-16,8104,1987.75,1987.75,7.595261579651996,8.564749034033447,0.9694874543814507
الخبر,البحر,قطعة أرض-سكنى,2026,1,3359.094812345305,117,1870.38550966081,600.0,10750.046071626022,2575.0,5598.261904761905,26.357881,50.226128,1.228,1.51,0.895,20,26,15,197.8,0.0,1.0,8105,2074.75,2074.75,7.63807781314214,8.119724470519042,0.4816466573769018
الخبر,البحيرة,قطعة أرض-تجارى,2016,1,2800.0,11,1505.6808487132384,916.0,4961.0,2315.5,2079.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,0.0,1.0,8065,1800.0,1800.0,7.496097345175956,7.937731775260109,0.4416344300841528
الخبر,البحيرة,قطعة أرض-تجارى,2017,1,950.0,10,504.768472778472,950.0,2551.0,0.0,3125.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,0.0,1.0,8069,2800.0,2800.0,7.937731775260109,6.85751406254539,-1.0802177127147186
الخبر,البحيرة,قطعة أرض-تجارى,2020,1,1396.0,15,1346.8746715832106,571.0,5149.0,979.5,2358.25,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,0.0,1.0,8081,1875.0,1875.0,7.53689712956617,7.242082359256962,-0.2948147703092081
الخبر,البحيرة,قطعة أرض-تجارى,2020,3,2889.5,10,1514.0548536958624,1388.0,5218.0,2478.25,2358.25,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,1.2246467991473532e-16,-1.0,8083,1396.0,1396.0,7.242082359256962,7.969184776522531,0.7271024172655691
الخبر,البحيرة,قطعة أرض-تجارى,2020,4,1177.0,14,1506.6264111773505,820.0,5817.0,1297.75,2358.25,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,-1.0,-1.8369701987210297e-16,8084,2098.0,2098.0,7.649216319820633,7.071573364211532,-0.5776429556091012
الخبر,البحيرة,قطعة أرض-تجارى,2021,4,2696.0,12,1157.5139602535332,1900.0,5371.0,1715.75,1809.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,-1.0,-1.8369701987210297e-16,8088,1286.5,1286.5,7.1604576325378915,7.89989532313973,0.7394376906018385
الخبر,البحيرة,قطعة أرض-تجارى,2025,4,1751.72318,26,1940.1293665390915,617.2654765289479,6700.0,2783.6126514499256,2079.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,-1.0,-1.8369701987210297e-16,8104,2046.0,2046.0,7.624130585661289,7.468925960301199,-0.15520462536009028
الخبر,البحيرة,قطعة أرض-تجارى,2026,1,2577.0567605027063,48,1401.3956870791828,650.0,6750.945992432061,2013.609896838815,2066.86159,26.189871,50.178971,0.214,0.763,0.27,32,32,51,34.31,0.0,1.0,8105,2223.86159,2223.86159,7.707449985923848,7.854791200519249,0.14734121459540095
الخبر,البحيرة,قطعة أرض-سكنى,2016,1,3750.0,12,1929.0376368918921,887.0,5139.0,3760.75,2079.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8065,2729.5474061726527,2729.5474061726527,7.912257383160101,8.229777750081887,0.3175203669217854
الخبر,البحيرة,قطعة أرض-سكنى,2016,2,4740.5,16,1074.6489019675216,1000.0,5139.0,1225.0,2079.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.0,6.123233995736766e-17,8066,3750.0,3750.0,8.229777750081887,8.464108820323782,0.23433107024189503
الخبر,البحيرة,قطعة أرض-سكنى,2017,1,2059.5,26,1434.8296393112855,544.0,4892.0,2482.5,3548.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8069,4245.25,4245.25,8.353791519474793,7.630703950778872,-0.7230875686959211
الخبر,البحيرة,قطعة أرض-سكنى,2017,4,3199.5,14,376.5712065816685,2536.0,4133.0,198.25,3548.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,-1.0,-1.8369701987210297e-16,8072,3750.0,3750.0,8.229777750081887,8.071062326582059,-0.15871542349982803
الخبر,البحيرة,قطعة أرض-سكنى,2019,1,1050.0,11,1082.06842331124,859.0,3859.0,1698.5,2735.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8077,3474.75,3474.75,8.153565562049653,6.957497370876951,-1.196068191172702
الخبر,البحيرة,قطعة أرض-سكنى,2019,2,2297.0,20,1224.0066821283033,749.0,4861.0,1934.0,2735.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.0,6.123233995736766e-17,8078,2629.5,2629.5,7.874929221170862,7.739794458408701,-0.13513476276216085
الخبر,البحيرة,قطعة أرض-سكنى,2019,3,900.0,19,1394.2822484361243,676.0,5213.0,1061.5,2735.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.2246467991473532e-16,-1.0,8079,2178.25,2178.25,7.686736059891685,6.803505257608338,-0.8832308022833475
الخبر,البحيرة,قطعة أرض-سكنى,2019,4,1025.0,25,1231.1497336500813,659.0,3970.0,1556.0,2735.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,-1.0,-1.8369701987210297e-16,8080,1673.5,1673.5,7.423269892234259,6.933423025730715,-0.4898468665035445
الخبر,البحيرة,قطعة أرض-سكنى,2020,2,3704.0,11,1322.8007614699404,850.0,4790.0,990.0,1037.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.0,6.123233995736766e-17,8082,1037.5,1037.5,6.945532643316167,8.217438537730187,1.2719058944140205
الخبر,البحيرة,قطعة أرض-سكنى,2020,3,2614.0,11,1396.2810800642735,1235.0,5833.0,1792.5,1037.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.2246467991473532e-16,-1.0,8083,1661.0,1661.0,7.415776975415394,7.869019376499023,0.4532424010836289
الخبر,البحيرة,قطعة أرض-سكنى,2020,4,2304.0,15,1345.9137558161883,820.0,4619.0,2103.5,1037.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,-1.0,-1.8369701987210297e-16,8084,1819.5,1819.5,7.506866467615488,7.742835955430749,0.23596948781526095
الخبر,البحيرة,قطعة أرض-سكنى,2021,1,1430.0,36,1425.5069148501925,539.0,4875.0,2794.0,2459.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8085,2459.0,2459.0,7.807916628926408,7.266128779556451,-0.5417878493699577
الخبر,البحيرة,قطعة أرض-سكنى,2021,2,3480.0,20,1500.5216636749683,539.0,4649.0,2516.75,2459.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.0,6.123233995736766e-17,8086,2459.0,2459.0,7.807916628926408,8.15507488781144,0.34715825888503105
الخبر,البحيرة,قطعة أرض-سكنى,2021,3,3352.0,15,1138.656882137062,1500.0,4986.0,1476.5,2459.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.2246467991473532e-16,-1.0,8087,2459.0,2459.0,7.807916628926408,8.117610746466228,0.30969411753982
الخبر,البحيرة,قطعة أرض-سكنى,2021,4,1737.5,16,1231.9616724963485,520.0,4533.0,1795.0,2459.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,-1.0,-1.8369701987210297e-16,8088,2828.0,2828.0,7.947678571301568,7.460777951447916,-0.4869006198536514
الخبر,البحيرة,قطعة أرض-سكنى,2022,1,2464.0,15,1035.4045770109567,650.0,4333.0,1482.5,2544.75,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8089,2544.75,2544.75,7.842180581051775,7.80994708647679,-0.032233494574984256
الخبر,البحيرة,قطعة أرض-سكنى,2022,2,2350.0,13,1087.6879560533848,850.0,4500.0,1693.0,2544.75,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,1.0,6.123233995736766e-17,8090,2908.0,2908.0,7.975564658495202,7.762596048540069,-0.21296860995513267
الخبر,البحيرة,قطعة أرض-سكنى,2025,4,1970.0,197,2169.4291256358174,580.7366038001779,15471.918842123956,2198.6006351726874,2079.0,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,-1.0,-1.8369701987210297e-16,8104,2407.0,2407.0,7.786551806428712,7.58629630715272,-0.2002554992759915
الخبر,البحيرة,قطعة أرض-سكنى,2026,1,2572.665680669971,450,2086.358634338114,541.1648390941597,15095.00976735926,2310.698900037263,1847.5,26.189871,50.178971,0.214,0.763,0.27,32,32,51,-43.41,0.0,1.0,8105,2160.0,2160.0,7.6783263565068856,7.853086496530921,0.17476014002403506
الخبر,البندرية,قطعة أرض-تجارى,2026,1,2525.0621441550575,33,1957.4680173386455,600.0,8736.63639498793,2704.7619047619046,2338.168295367375,26.307382,50.213584,0.152,0.153,0.221,79,147,184,34.31,0.0,1.0,8105,2164.389970251353,2164.389970251353,7.680355749043476,7.834416904411086,0.1540611553676099
الخبر,البندرية,قطعة أرض-سكنى,2016,1,4342.0,11,2687.0310686027365,704.0,7687.0,4664.0,2079.0,26.307382,50.213584,0.152,0.153,0.221,79,147,184,10.57,0.0,1.0,8065,2407.0,2407.0,7.786551806428712,8.376320632534823,0.5897688261061109
الخبر,البندرية,قطعة أرض-سكنى,2025,4,3260.4384322398328,116,1528.927056396575,548.5955952760933,7481.446013885563,2360.767825449012,2079.0,26.307382,50.213584,0.152,0.153,0.221,79,147,184,10.57,-1.0,-1.8369701987210297e-16,8104,4342.0,4342.0,8.376320632534823,8.08992361392777,-0.2863970186070528
الخبر,البندرية,قطعة أرض-سكنى,2026,1,2160.0002492336066,104,1949.8838562685626,700.0,9100.681860065117,2994.109770961353,3579.9692161199164,26.307382,50.213584,0.152,0.153,0.221,79,147,184,10.57,0.0,1.0,8105,3801.2192161199164,3801.2192161199164,8.243340179492447,7.678326471839414,-0.5650137076530335
الخبر,التحلية,قطعة أرض-تجارى,2021,1,718.0,77,1029.6234700553687,500.0,6685.0,271.0,1225.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,0.0,1.0,8085,2551.059452328882,2551.059452328882,7.8446559405604415,6.577861357721047,-1.2667945828393945
الخبر,التحلية,قطعة أرض-تجارى,2021,2,963.0,59,703.4187393381934,514.0,4686.0,473.0,1225.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,1.0,6.123233995736766e-17,8086,718.0,718.0,6.577861357721047,6.871091294610546,0.2932299368894986
الخبر,التحلية,قطعة أرض-تجارى,2021,3,1017.0,27,1109.0232477737175,571.0,4408.0,953.5,1225.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,1.2246467991473532e-16,-1.0,8087,840.5,840.5,6.735186013630861,6.925595197110468,0.19040918347960734
الخبر,التحلية,قطعة أرض-تجارى,2021,4,950.0,52,725.3356998321399,532.0,4109.0,242.0,1225.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,-1.0,-1.8369701987210297e-16,8088,963.0,963.0,6.871091294610546,6.85751406254539,-0.013577232065155265
الخبر,التحلية,قطعة أرض-تجارى,2025,4,2178.654427532869,56,2028.6471282559364,665.3083288286415,7927.80635911276,2645.8035714285716,2079.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,-1.0,-1.8369701987210297e-16,8104,956.5,956.5,6.864325721054801,7.686921623737258,0.8225959026824574
الخبر,التحلية,قطعة أرض-تجارى,2026,1,1968.9922480620155,112,1900.0249447166807,550.0,7989.183874139627,2518.331503841932,1739.3272137664344,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-13.3,0.0,1.0,8105,990.0,990.0,6.898714534329988,7.585784886730392,0.6870703524004034
الخبر,التحلية,قطعة أرض-سكنى,2016,1,1922.0,42,1504.3625582738866,571.0,5786.0,2766.25,2079.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-15.2,0.0,1.0,8065,2916.552056454902,2916.552056454902,7.978500206830973,7.56164174558878,-0.4168584612421933
الخبر,التحلية,قطعة أرض-سكنى,2016,2,3084.0,45,1430.7465565539237,633.0,5689.0,2611.0,2079.0,26.18751,50.195773,0.367,0.693,0.692,28,35,59,-15.2,1.0,6.123233995736766e-17,8066,1922.0,1922.0,7.56164174558878,8.034306936339489,0.4726651907507087
